Text,Tension
milion osoba opuścić od wybuch wojna ,1
obywatel sprzedać swój jacht żaglowy aby kupić karetka dla kierować jeden z sam dotrzeć do t ,1
obywatel sprzedać swój jacht żaglowy aby kupić karetka dla kierować jeden z sam dotrzeć do t ,1
rosyjski ostrzał osiąść mieszkalny pocisk spaść w pobliże parking ,0
rosyjski ostrzał osiąść mieszkalny pocisk spaść w pobliże parking ,0
i like nie wiedzieć kto ten namalować ala chyba nie trzeba na więcej mówić ależ ten je ,-1
ten być ciężki noc ,0
rusek ,0
ten być ciężki noc ,0
rusek ,0
nawalny zabić przez rosyjski wojsko w bucz tak naprawdę okazać siebie daleki krewna rosyjski polityk nawalny maić wspólny pradziadek ,-1
ten być ciężki noc ,0
i like nie wiedzieć kto ten namalować ala chyba nie trzeba na więcej mówić ależ ten je ,-1
ten być ciężki noc ,0
rosyjski ostrzał osiąść mieszkalny pocisk spaść w pobliże parking ,0
ten być ciężki noc ,0
dzicz ze wschód zaatakować ,0
obywatel sprzedać swój jacht żaglowy aby kupić karetka dla kierować jeden z sam dotrzeć do t ,1
prezydent potwierdzić że rozpocząć siebie atak na powiedzieć że na wschód i po nasz kraj próbować ostatnio zaatakować trocha bardziej rozważny nizać wcześniej szukać słaby miejsce w obrona potrzebować wesprzeć ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
lubić ten prosić o więcej ,0
rosyjski niespodzianka ,1
ala zrobić ruski video ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ala zrobić ruski video ,0
przerwać dostawa i brak spowodować wybicie hodowlany a bogatszy sz ,-1
dać pierwsza kraj unia który wydać zgoda ochotnik na walka w międzynarodowy batalion na ,-1
materiał ze strona sowiecki znać los jeden z najwyższy ranga oficer w dowódca brygada piechota ,1
stracić posiadać na ,0
stracić posiadać na ,0
ala zrobić ruski video ,0
ala zrobić ruski video ,0
stracić posiadać na ,0
dać pierwsza kraj unia który wydać zgoda ochotnik na walka w międzynarodowy batalion na ,-1
liczba amerykański generał zabić w w ciąg lata wojna mg liczba zabić w ciąg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
przerwać dostawa i brak spowodować wybicie hodowlany a bogatszy sz ,-1
dosłowny wczoraj lub przedwczoraj pisać o nowa otwarcie w stosunek polski ukraiński co spotkać siebie tu z niezbyt ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ep boombox family by ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ciekawa ,0
przerwać dostawa i brak spowodować wybicie hodowlany a bogatszy sz ,-1
film przedstawiać gruziński żołnierka w ukraiński siła zbrojny walczący z ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
przerwać dostawa i brak spowodować wybicie hodowlany a bogatszy sztuczny the war i lead more ten and by un ,-1
ep boombox family by ,0
ala zrobić ruski video ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
dzień zwycięstwo maj w być straszny fajny w ten rok najlepszy bronić sprowadzać na teren ,1
ala zrobić ruski video ,0
dosłowny wczoraj lub przedwczoraj pisać o nowa otwarcie w stosunek polski ukraiński co spotkać siebie tu z niezbyt ,0
dosłowny wczoraj lub przedwczoraj pisać o nowa otwarcie w stosunek polski ukraiński co spotkać siebie tu z niezbyt przychylny komentarz ci właśnie udowodnić że moja opinia nie bezpodstawny i ma szansa stać siebie rzeczywistość oby tak być ,-1
ep boombox family by ,0
ala zrobić ruski video ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ala zrobić ruski video ,0
tracić generał w wojna na zginąć w ,1
rosyjski potwierdzić że wysłać nota dyplomatyczny do stan zjednoczony i inna z żądać ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ala zrobić ruski video ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
stracić posiadać na ,0
w kwiecień r mieszkaniec próbować kolumna ukraiński armia o ,1
sowiet nawoływać żołnierz do poddać ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ala zrobić ruski video ,0
ala zrobić ruski video ,0
stracić posiadać na ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
dworzec kolejowy w według ten eszelon załadować wyrzutnia grad w kierunek film sprzed kilka dzień o skutek domowy i w vs ,-1
w pewien instytucja mundurowy pracownica zorganizować zbiórka humanitarny dla szef tej inst zażądać od ,0
ala zrobić ruski video ,0
a oto ukraiński snajper pracować z narzędzie mm ,0
w obwód charkowski siła zbrojny dokonać udać kontrofensywa wyzwalać osad cza ,0
ala zrobić ruski video ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ala zrobić ruski video ,0
ala zrobić ruski video ,0
jeden trzeba przyznać wykorzystywać czas na wojna do maksimum robić z siebie idiota ,-1
ala zrobić ruski video ,0
ala zrobić ruski video ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
ala zrobić ruski video ,0
stracić posiadać na ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
rosyjski potwierdzić że wysłać nota dyplomatyczny do stan zjednoczony i inna z żądać ,-1
żołnierz wizualny ilustracja orkan który przybyć aby wyzwolić z domowy sprzęt i spokojny życie ,-1
ala zrobić ruski video ,0
out ten be the chili war out modern nacjonalista ,0
w persko gościnny dom na darmowy plus ukraiński żonka czekać na powrót swoje jak zdrajca polit ,1
tracić generał w wojna na zginąć w ,1
tracić generał w wojna na zginąć w ,1
rosyjski armia i siła powietrzny rozpocząć ciężki bombardować fabryka w po ten jak wygasnąć ,1
na zdjąć pozostałości rosyjski dywizja pancerny siła zbrojny siebie z rozprawić ,0
derka at ku ibiza c ,0
w pewien instytucja mundurowy pracownica zorganizować zbiórka humanitarny dla szef tej inst zażądać od ,0
w kwiecień r mieszkaniec próbować kolumna ukraiński armia o skutek i konsekwencja domowy i w vs ,1
w obwód charkowski siła zbrojny dokonać udać kontrofensywa wyzwalać osad cza ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w pewien instytucja mundurowy pracownica zorganizować zbiórka humanitarny dla szef tej inst zażądać od ,0
tracić generał w wojna na zginąć w ,1
rakietowy wojsk rosyjski obwód charkowski region kolejny dzień przemieszczać znaczny siła armia fr jednostka pancerny i o skutek domowy i w vs ,-1
na zdjąć pozostałości rosyjski dywizja pancerny siła zbrojny siebie z rozprawić ,0
tracić generał w wojna na zginąć w ,1
rosyjski armia i siła powietrzny rozpocząć ciężki bombardować fabryka w po ten jak wygasnąć ,1
a oto ukraiński snajper pracować z narzędzie mm ,0
jeszcze przed święta wielkanocny przekazać do bucz w dar w ten karetka medykament żywność i ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
cza władza w rozumieć że najważniejszy dzisiaj ten potrzeba wyzwolenie a pot ,0
s ,0
tracić generał w wojna na zginąć w ,1
materiał ze strona sowiecki znać los jeden z najwyższy ranga oficer w dowódca brygada piechota ,1
życzenie na święta i po ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
diaboliczny pomysł droga krzyżowa ,-1
dowódca siła zbrojny morski brygada zostać schwytać oskarżony o zbrodnia wojenny n ,0
alleluja kwiecień autor ja ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
a oto ukraiński snajper pracować z narzędzie mm ,0
kot tak jak ostrzegać my kot pokojowa nastawić do ala jak ,1
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
kot letni ze swoje kot w swoje zrujnować dom na obrzeża po ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
alleluja kwiecień autor ja ,1
armia ukraiński ma teraz o czołg więcej nizać na początek wojna według analityk od początek wojna armia rosyjski stracić ,1
alleluja kwiecień autor ja ,1
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
życzenie na święta i po ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
radny rad miejski nazwać plac przy konsulat generalny nazwa wolny ,0
mężczyzna z przebywać w i europ ojczyzna wzywać ,0
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
chwała ,0
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
spojrzeć na ten człowiek i wyobrazić siebie moja twarz w worek bo taka los zgotować milion teraz wyobrazić siebie siebie w ten ponieważ ten właśnie czekać jeśli spaść pobierać opłata za każdy osoba czytać ten post ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
poddawać siebie żołnierz federacja rosyjski ,0
,0
od dawny wiadomo że szkop i kacap ten zło ten świat ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
większość cywil zabić przez armia rosyjski w zostać pochować na miejscowa cmentarz ,1
,0
,0
chwała ,0
chwała ,0
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
mężczyzna z przebywać w i europ ojczyzna wzywać ,0
rozbić sprzęt i jeniec federacja rosyjski pod ,0
żołnierz armia świat z ukraść rzecz na ,0
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
poddawać siebie żołnierz federacja rosyjski ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
mężczyzna z przebywać w i europ ojczyzna wzywać ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
dla prawosławna z być musieć ponowić za tydzień ,0
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
mieszkaniec rodzinne miasto żegnać swój bohater wzdłuż tras przejazd kondukt każdy składać hołd tak jak wymagać sytuacja lud klęczeć bo taka ich tradycja wzruszenie brać góra co ten zrobić ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
,0
armia ukraiński ma teraz o czołg więcej nizać na początek wojna według analityk od początek wojna armia rosyjski stracić ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
,0
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
iść siebie pieprzyć ,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
,0
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
armia ukraiński ma teraz o czołg więcej nizać na początek wojna według analityk od początek wojna armia rosyjski stracić ,1
armia ukraiński ma teraz o czołg więcej nizać na początek wojna według analityk od początek wojna armia rosyjski stracić ,1
dzień zwycięstwo maj w być straszny fajny w ten rok najlepszy bronić sprowadzać na teren ,1
,0
,0
,0
gdzie diabeł nie może tam baba poseł mówić przysłowie poznać kierowca czołg ,1
w międzyczas w w spalić samochód który brać udziać w wiec poparcie dla ,-1
armia ukraiński ma teraz o czołg więcej nizać na początek wojna według analityk od początek wojna armia rosyjski stracić czołg podczas gdy siła zbrojny stracić własny ala zdobyć czołg wrogi ,1
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
diaboliczny pomysł droga krzyżowa ,-1
coraz częściej wydawać siebie stawiać wszystek na szybki zwycięstwo w aby sformułować ten herkulesowy zadać ,1
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
,0
out s video ,0
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
ta idiotka myć morderca i sługus z który cały czas bronić kijowy typowy propagandzista z t ,1
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
ta idiotka myć morderca i sługus z który cały czas bronić kijowy typowy propagandzista z t ,1
mężczyzna po prawa ma czworo dzieci milioner móc siedzieć i patrzeć w tv facet po lewa kapitan ukraiński ,-1
ta idiotka myć morderca i sługus z który cały czas bronić kijowy typowy propagandzista z t ,1
ta idiotka myć morderca i sługus z który cały czas bronić kijowy typowy propagandzista z t ,1
coraz częściej wydawać siebie stawiać wszystek na szybki zwycięstwo w aby sformułować ten herkulesowy zadać zadać siebie pytać jak radzić siebie generał gdyby być uzbroić w pocisk przeciwpancerny ,1
